playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8483548,2025,Brandon Bussi,CAR,G,all,39,141649.0,99.78,97.0,1816.0,71.11,111.0,236.67,150.0,1001.9,912.0,48.25,2.0,523.09,473.0,381.75,512.0,95.25,939.0,299.0,108.0,30.17,36.07,33.54,31.0,43.0,23.0,470.0,2.0,1.0
8483548,2025,Brandon Bussi,CAR,G,5on5,39,116746.0,69.86,67.0,1441.0,53.01,83.0,192.79,124.0,786.84,715.0,39.13,1.0,410.67,372.0,309.4,413.0,67.48,766.0,237.0,59.0,24.6,28.64,16.63,25.0,33.0,9.0,379.0,2.0,1.0
8483548,2025,Brandon Bussi,CAR,G,4on5,39,9300.0,17.79,20.0,208.0,11.28,19.0,25.49,18.0,119.27,107.0,1.16,0.0,63.7,49.0,33.74,50.0,16.26,96.0,28.0,32.0,2.72,3.33,11.73,3.0,5.0,12.0,52.0,0.0,0.0
8483548,2025,Brandon Bussi,CAR,G,5on4,39,10408.0,2.0,1.0,36.0,1.15,1.0,3.28,1.0,23.81,26.0,5.84,1.0,7.63,5.0,17.18,24.0,1.92,24.0,6.0,2.0,0.73,0.74,0.53,1.0,0.0,0.0,4.0,0.0,0.0
8481551,2025,Colten Ellis,BUF,G,other,16,1591.0,5.64,5.0,65.0,3.5,5.0,7.21,7.0,38.51,35.0,0.5,0.0,22.35,23.0,10.9,11.0,4.8,31.0,12.0,8.0,1.28,1.64,2.72,2.0,2.0,1.0,14.0,0.0,0.0
8481551,2025,Colten Ellis,BUF,G,all,16,54680.0,45.86,44.0,918.0,34.28,59.0,120.84,98.0,494.21,455.0,14.95,0.0,260.26,241.0,187.08,221.0,42.91,488.0,130.0,47.0,14.78,16.64,14.45,16.0,15.0,13.0,253.0,0.0,0.0
8481551,2025,Colten Ellis,BUF,G,5on5,16,44961.0,33.11,31.0,745.0,25.83,49.0,100.54,75.0,394.41,357.0,11.75,0.0,205.07,193.0,154.32,182.0,31.52,400.0,102.0,30.0,11.64,13.07,8.41,12.0,12.0,7.0,213.0,0.0,0.0
8481551,2025,Colten Ellis,BUF,G,4on5,16,3166.0,6.59,7.0,89.0,4.57,5.0,11.33,14.0,52.46,51.0,0.12,0.0,29.9,22.0,15.76,22.0,6.09,47.0,15.0,8.0,1.65,1.85,3.09,2.0,1.0,4.0,19.0,0.0,0.0
8481551,2025,Colten Ellis,BUF,G,5on4,16,4962.0,0.52,1.0,17.0,0.38,0.0,1.75,2.0,8.83,12.0,2.45,0.0,2.93,3.0,6.1,6.0,0.52,10.0,1.0,1.0,0.21,0.08,0.23,0.0,0.0,1.0,5.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,other,52,4451.0,11.24,10.0,135.0,5.95,6.0,16.3,15.0,79.02,68.0,1.63,0.0,42.97,39.0,26.57,36.0,10.12,60.0,33.0,13.0,2.35,4.14,4.75,3.0,4.0,3.0,29.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,all,52,180579.0,141.85,154.0,2619.0,99.36,160.0,349.45,257.0,1437.45,1250.0,54.2,3.0,754.73,633.0,553.34,741.0,133.8,1393.0,400.0,155.0,40.58,49.27,51.99,52.0,65.0,37.0,671.0,9.0,3.0
8475683,2025,Sergei Bobrovsky,FLA,G,5on5,52,144574.0,97.95,110.0,2064.0,73.28,128.0,284.58,211.0,1121.35,978.0,41.73,3.0,586.03,494.0,442.09,576.0,93.6,1123.0,299.0,100.0,32.22,37.49,28.23,43.0,49.0,18.0,542.0,9.0,3.0
8475683,2025,Sergei Bobrovsky,FLA,G,4on5,52,15516.0,29.88,30.0,367.0,18.43,26.0,43.47,29.0,203.15,165.0,1.71,0.0,114.15,92.0,59.92,96.0,27.32,173.0,60.0,40.0,4.7,6.62,18.55,4.0,10.0,16.0,94.0,0.0,0.0
8475683,2025,Sergei Bobrovsky,FLA,G,5on4,52,16038.0,2.7,4.0,52.0,1.68,0.0,4.96,2.0,33.18,39.0,9.02,0.0,11.27,8.0,24.31,32.0,2.69,36.0,8.0,2.0,1.23,1.02,0.46,2.0,2.0,0.0,6.0,0.0,0.0
8475660,2025,Cam Talbot,DET,G,other,34,2899.0,6.16,7.0,80.0,3.22,5.0,9.77,7.0,45.19,40.0,1.06,0.0,23.39,18.0,15.45,22.0,5.83,31.0,22.0,7.0,1.23,2.59,2.35,1.0,3.0,3.0,20.0,0.0,0.0
8475660,2025,Cam Talbot,DET,G,all,34,105011.0,79.89,93.0,1716.0,62.13,62.0,211.84,197.0,895.93,796.0,31.36,2.0,484.35,449.0,355.08,421.0,77.01,905.0,239.0,79.0,28.07,28.13,23.69,35.0,29.0,29.0,493.0,0.0,0.0
8475660,2025,Cam Talbot,DET,G,5on5,34,86893.0,59.43,69.0,1384.0,48.16,52.0,175.4,169.0,719.0,640.0,24.3,2.0,388.01,366.0,288.66,327.0,57.68,754.0,170.0,59.0,23.25,20.18,15.99,29.0,22.0,18.0,401.0,0.0,0.0
8475660,2025,Cam Talbot,DET,G,4on5,34,6445.0,11.0,13.0,212.0,9.19,5.0,21.46,21.0,102.16,86.0,0.51,0.0,62.78,57.0,33.19,45.0,10.34,94.0,38.0,9.0,2.78,4.27,3.95,3.0,4.0,6.0,71.0,0.0,0.0
8475660,2025,Cam Talbot,DET,G,5on4,34,8774.0,1.83,1.0,28.0,1.06,0.0,3.67,0.0,21.07,23.0,5.26,0.0,6.73,5.0,13.99,22.0,1.8,20.0,6.0,2.0,0.59,0.71,0.54,1.0,0.0,0.0,0.0,0.0,0.0
8479193,2025,Casey DeSmith,DAL,G,other,30,2250.0,3.92,7.0,55.0,2.28,3.0,6.93,4.0,32.87,31.0,0.62,0.0,19.15,15.0,11.57,16.0,3.03,27.0,17.0,1.0,1.01,2.07,0.84,2.0,4.0,1.0,10.0,0.0,0.0
8479193,2025,Casey DeSmith,DAL,G,all,30,105300.0,81.52,71.0,1599.0,58.42,99.0,208.98,152.0,857.26,760.0,27.45,1.0,457.98,401.0,330.43,443.0,76.38,861.0,216.0,89.0,26.67,26.34,28.51,25.0,26.0,20.0,433.0,2.0,1.0
8479193,2025,Casey DeSmith,DAL,G,5on5,30,85798.0,56.72,46.0,1291.0,42.62,76.0,170.39,122.0,668.96,582.0,21.03,0.0,359.29,325.0,264.4,347.0,54.86,705.0,154.0,57.0,21.8,18.53,16.39,21.0,15.0,10.0,375.0,2.0,1.0
8479193,2025,Casey DeSmith,DAL,G,4on5,30,8652.0,18.05,15.0,209.0,11.99,18.0,26.88,20.0,126.08,111.0,0.78,0.0,68.45,54.0,36.59,59.0,15.72,103.0,35.0,28.0,2.95,4.54,10.56,1.0,6.0,8.0,43.0,0.0,0.0
8479193,2025,Casey DeSmith,DAL,G,5on4,30,8600.0,1.8,1.0,31.0,0.94,0.0,2.76,5.0,20.32,26.0,4.87,1.0,6.53,3.0,14.37,18.0,1.79,18.0,7.0,2.0,0.54,0.81,0.45,0.0,0.0,1.0,4.0,0.0,0.0
8483746,2025,Vyacheslav Buteyets,ANA,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483746,2025,Vyacheslav Buteyets,ANA,G,all,1,1200.0,1.61,3.0,23.0,0.84,1.0,3.42,3.0,14.62,13.0,0.28,0.0,7.07,5.0,5.6,7.0,1.6,14.0,4.0,1.0,0.48,0.44,0.69,1.0,1.0,1.0,4.0,0.0,0.0
8483746,2025,Vyacheslav Buteyets,ANA,G,5on5,1,1006.0,0.92,2.0,22.0,0.81,1.0,3.38,3.0,13.71,12.0,0.24,0.0,6.93,5.0,5.52,7.0,0.91,14.0,4.0,0.0,0.48,0.44,0.0,1.0,1.0,0.0,4.0,0.0,0.0
8483746,2025,Vyacheslav Buteyets,ANA,G,4on5,1,74.0,0.69,1.0,1.0,0.03,0.0,0.05,0.0,0.91,1.0,0.02,0.0,0.14,0.0,0.08,0.0,0.69,0.0,0.0,1.0,0.0,0.0,0.69,0.0,0.0,1.0,0.0,0.0,0.0
8483746,2025,Vyacheslav Buteyets,ANA,G,5on4,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483532,2025,Clay Stevenson,WSH,G,other,4,398.0,0.3,0.0,11.0,0.42,0.0,1.39,3.0,5.76,3.0,0.16,0.0,3.78,3.0,1.9,2.0,0.28,8.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8483532,2025,Clay Stevenson,WSH,G,all,4,14384.0,11.15,8.0,224.0,8.19,16.0,29.64,25.0,121.87,101.0,4.41,0.0,64.57,64.0,48.19,53.0,10.69,119.0,34.0,13.0,3.53,3.98,3.64,4.0,1.0,3.0,58.0,0.0,0.0
8483532,2025,Clay Stevenson,WSH,G,5on5,4,12103.0,8.82,7.0,183.0,6.41,15.0,24.31,18.0,96.88,83.0,3.29,0.0,50.33,52.0,37.71,39.0,8.45,92.0,28.0,11.0,2.71,3.34,2.76,3.0,1.0,3.0,52.0,0.0,0.0
8483532,2025,Clay Stevenson,WSH,G,4on5,4,583.0,1.68,1.0,23.0,1.16,1.0,3.18,4.0,13.8,12.0,0.13,0.0,8.84,8.0,4.68,6.0,1.6,14.0,4.0,2.0,0.39,0.41,0.88,1.0,0.0,0.0,3.0,0.0,0.0
8483532,2025,Clay Stevenson,WSH,G,5on4,4,1300.0,0.36,0.0,7.0,0.2,0.0,0.76,0.0,5.44,3.0,0.83,0.0,1.62,1.0,3.9,6.0,0.36,5.0,2.0,0.0,0.13,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482445,2025,Devin Cooley,CGY,G,other,31,3217.0,9.51,3.0,98.0,4.73,8.0,12.08,12.0,61.59,56.0,0.78,0.0,30.98,28.0,19.77,28.0,8.13,40.0,28.0,11.0,1.94,3.85,3.73,0.0,2.0,1.0,19.0,0.0,0.0
8482445,2025,Devin Cooley,CGY,G,all,31,103080.0,94.26,77.0,1758.0,66.5,131.0,226.09,164.0,946.28,847.0,29.36,1.0,499.69,423.0,367.58,488.0,88.94,903.0,275.0,108.0,27.78,34.03,32.45,31.0,22.0,24.0,472.0,2.0,1.0
8482445,2025,Devin Cooley,CGY,G,5on5,31,84627.0,65.67,59.0,1395.0,48.41,102.0,181.32,132.0,729.35,652.0,24.79,1.0,382.43,322.0,291.58,376.0,62.88,728.0,189.0,77.0,21.67,23.12,20.89,28.0,17.0,14.0,401.0,2.0,1.0
8482445,2025,Devin Cooley,CGY,G,4on5,31,8741.0,15.75,12.0,229.0,11.97,19.0,29.12,17.0,130.79,116.0,0.78,0.0,77.6,66.0,41.01,66.0,14.65,119.0,45.0,16.0,3.74,5.28,6.72,3.0,3.0,6.0,49.0,0.0,0.0
8482445,2025,Devin Cooley,CGY,G,5on4,31,6495.0,2.44,2.0,26.0,1.05,2.0,2.61,3.0,19.22,19.0,2.93,0.0,6.11,3.0,13.16,16.0,2.39,14.0,9.0,3.0,0.39,1.28,0.77,0.0,0.0,2.0,0.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,other,18,1201.0,4.47,2.0,64.0,2.48,3.0,7.7,9.0,36.08,31.0,0.96,0.0,16.95,15.0,13.2,17.0,3.96,26.0,15.0,5.0,1.17,1.78,1.52,1.0,0.0,1.0,18.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,all,18,61187.0,41.8,46.0,897.0,31.93,56.0,115.82,88.0,471.88,422.0,18.27,1.0,253.03,233.0,186.06,221.0,39.75,474.0,128.0,43.0,14.35,14.94,12.51,25.0,15.0,6.0,252.0,2.0,1.0
8479394,2025,Carter Hart,VGK,G,5on5,18,50903.0,29.78,39.0,720.0,24.55,46.0,95.89,68.0,373.94,336.0,14.2,0.0,203.71,189.0,148.87,173.0,28.72,401.0,87.0,28.0,11.87,10.21,7.7,21.0,14.0,4.0,204.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,4on5,18,3888.0,6.01,5.0,93.0,4.1,6.0,10.1,9.0,47.5,42.0,0.31,0.0,27.54,23.0,14.75,21.0,5.57,37.0,20.0,7.0,1.11,2.33,2.57,3.0,1.0,1.0,29.0,0.0,0.0
8479394,2025,Carter Hart,VGK,G,5on4,18,5195.0,1.44,0.0,19.0,0.75,1.0,2.01,2.0,13.62,13.0,2.77,1.0,4.47,6.0,8.89,9.0,1.41,10.0,5.0,3.0,0.2,0.53,0.71,0.0,0.0,0.0,1.0,2.0,1.0
8481519,2025,Spencer Knight,CHI,G,other,54,4448.0,10.57,13.0,133.0,5.84,7.0,15.14,8.0,78.49,68.0,2.28,0.0,40.72,34.0,29.02,42.0,10.06,55.0,36.0,13.0,2.18,4.36,4.03,4.0,4.0,5.0,29.0,0.0,0.0
8481519,2025,Spencer Knight,CHI,G,all,54,193869.0,162.9,152.0,3114.0,128.01,210.0,422.2,327.0,1759.47,1551.0,49.23,7.0,932.26,815.0,678.13,876.0,155.44,1747.0,458.0,178.0,51.36,55.61,55.94,69.0,52.0,31.0,731.0,0.0,0.0
8481519,2025,Spencer Knight,CHI,G,5on5,54,159844.0,121.23,116.0,2545.0,96.27,156.0,350.85,276.0,1414.59,1249.0,39.95,6.0,755.45,667.0,558.51,712.0,116.75,1445.0,362.0,123.0,42.96,44.01,34.27,62.0,42.0,12.0,615.0,0.0,0.0
8481519,2025,Spencer Knight,CHI,G,4on5,54,14774.0,27.5,22.0,375.0,23.9,46.0,50.48,36.0,228.36,197.0,0.82,0.0,123.28,105.0,64.92,89.0,25.07,210.0,50.0,38.0,5.01,5.93,16.56,3.0,5.0,14.0,77.0,0.0,0.0
8481519,2025,Spencer Knight,CHI,G,5on4,54,14803.0,3.46,1.0,59.0,1.92,1.0,5.46,7.0,36.62,37.0,6.14,1.0,12.07,7.0,24.94,33.0,3.43,35.0,10.0,4.0,1.07,1.32,1.08,0.0,1.0,0.0,10.0,0.0,0.0
8481692,2025,Dustin Wolf,CGY,G,other,57,6256.0,11.2,11.0,164.0,6.94,9.0,19.14,20.0,91.03,78.0,1.73,2.0,54.71,50.0,27.74,32.0,9.82,73.0,39.0,11.0,3.08,4.81,3.32,1.0,7.0,3.0,41.0,0.0,0.0
8481692,2025,Dustin Wolf,CGY,G,all,57,188954.0,156.22,158.0,3156.0,119.16,182.0,409.53,382.0,1695.05,1560.0,52.8,4.0,912.5,772.0,661.74,817.0,147.84,1705.0,447.0,165.0,51.17,54.81,50.24,57.0,65.0,36.0,839.0,4.0,2.0
8481692,2025,Dustin Wolf,CGY,G,5on5,57,154451.0,109.72,116.0,2517.0,87.48,135.0,333.33,316.0,1319.9,1200.0,42.11,1.0,705.03,601.0,528.26,637.0,105.38,1383.0,320.0,106.0,41.68,39.1,28.93,53.0,47.0,16.0,708.0,4.0,2.0
8481692,2025,Dustin Wolf,CGY,G,4on5,57,13349.0,29.0,29.0,390.0,21.41,35.0,48.4,42.0,227.23,220.0,1.61,0.0,132.47,101.0,70.2,101.0,26.44,203.0,66.0,40.0,4.91,8.11,15.98,1.0,11.0,17.0,81.0,0.0,0.0
8481692,2025,Dustin Wolf,CGY,G,5on4,57,14898.0,4.77,1.0,69.0,2.66,2.0,6.8,4.0,46.14,50.0,7.07,1.0,15.44,12.0,30.78,43.0,4.74,39.0,16.0,7.0,1.15,1.99,1.63,1.0,0.0,0.0,7.0,0.0,0.0
8482193,2025,Dylan Garand,NYR,G,other,3,274.0,0.66,0.0,9.0,0.67,0.0,1.36,1.0,5.49,7.0,0.18,0.0,3.87,5.0,1.2,2.0,0.6,5.0,3.0,0.0,0.26,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8482193,2025,Dylan Garand,NYR,G,all,3,11100.0,8.88,5.0,182.0,7.65,8.0,26.9,33.0,105.51,96.0,3.6,0.0,57.22,59.0,38.88,38.0,8.51,107.0,29.0,7.0,2.78,3.6,2.5,1.0,2.0,2.0,39.0,0.0,0.0
8482193,2025,Dylan Garand,NYR,G,5on5,3,9172.0,6.76,4.0,148.0,5.46,7.0,22.25,27.0,84.86,71.0,2.65,0.0,44.92,46.0,32.83,31.0,6.47,86.0,24.0,5.0,2.29,2.97,1.49,1.0,2.0,1.0,33.0,0.0,0.0
8482193,2025,Dylan Garand,NYR,G,4on5,3,875.0,1.04,1.0,23.0,1.33,1.0,3.11,5.0,13.4,16.0,0.09,0.0,8.08,8.0,4.04,3.0,1.04,16.0,1.0,1.0,0.22,0.12,0.71,0.0,0.0,1.0,5.0,0.0,0.0
8482193,2025,Dylan Garand,NYR,G,5on4,3,779.0,0.41,0.0,2.0,0.19,0.0,0.18,0.0,1.75,2.0,0.68,0.0,0.36,0.0,0.81,2.0,0.41,0.0,1.0,1.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8481035,2025,Samuel Ersson,PHI,G,other,33,2884.0,5.14,7.0,76.0,2.94,2.0,8.93,7.0,44.18,38.0,0.86,0.0,23.98,17.0,17.56,27.0,5.02,33.0,25.0,2.0,1.5,2.76,0.88,2.0,5.0,0.0,16.0,0.0,0.0
8481035,2025,Samuel Ersson,PHI,G,all,33,111995.0,80.48,97.0,1709.0,62.15,89.0,215.93,132.0,895.55,744.0,29.45,0.0,482.59,419.0,348.02,481.0,76.64,897.0,254.0,68.0,27.68,30.03,22.77,46.0,38.0,13.0,490.0,2.0,1.0
8481035,2025,Samuel Ersson,PHI,G,5on5,33,91659.0,55.75,70.0,1335.0,44.8,70.0,172.35,105.0,683.55,557.0,22.82,0.0,368.17,324.0,271.87,366.0,53.68,710.0,177.0,49.0,21.06,20.91,13.78,37.0,27.0,6.0,399.0,2.0,1.0
8481035,2025,Samuel Ersson,PHI,G,4on5,33,9566.0,17.11,17.0,254.0,12.92,17.0,30.15,16.0,140.76,121.0,0.78,0.0,81.09,70.0,42.27,68.0,15.47,129.0,43.0,16.0,4.14,5.1,7.86,5.0,5.0,7.0,66.0,0.0,0.0
8481035,2025,Samuel Ersson,PHI,G,5on4,33,7886.0,1.61,3.0,30.0,0.83,0.0,3.09,2.0,18.86,19.0,4.69,0.0,5.9,5.0,12.95,15.0,1.6,20.0,4.0,1.0,0.8,0.56,0.25,2.0,1.0,0.0,5.0,0.0,0.0
8482949,2025,Arsenii Sergeev,CGY,G,other,1,85.0,0.12,0.0,3.0,0.07,0.0,0.18,0.0,0.63,0.0,0.02,0.0,0.49,1.0,0.13,0.0,0.12,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8482949,2025,Arsenii Sergeev,CGY,G,all,1,3600.0,3.62,1.0,70.0,2.35,5.0,7.29,7.0,32.89,28.0,0.76,0.0,17.24,18.0,12.51,13.0,3.35,28.0,12.0,4.0,1.01,1.59,1.03,0.0,0.0,1.0,26.0,0.0,0.0
8482949,2025,Arsenii Sergeev,CGY,G,5on5,1,2905.0,3.49,1.0,61.0,2.13,5.0,6.8,7.0,30.7,26.0,0.51,0.0,15.76,16.0,11.88,12.0,3.22,26.0,11.0,4.0,0.99,1.47,1.03,0.0,0.0,1.0,20.0,0.0,0.0
8482949,2025,Arsenii Sergeev,CGY,G,4on5,1,266.0,0.02,0.0,6.0,0.15,0.0,0.31,0.0,1.56,2.0,0.04,0.0,0.99,1.0,0.49,1.0,0.01,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8482949,2025,Arsenii Sergeev,CGY,G,5on4,1,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478916,2025,Joey Daccord,SEA,G,other,47,3989.0,5.6,2.0,106.0,4.08,7.0,11.17,12.0,51.85,38.0,1.34,0.0,32.03,36.0,16.27,14.0,5.18,48.0,16.0,7.0,1.87,1.95,1.78,1.0,0.0,1.0,35.0,0.0,0.0
8478916,2025,Joey Daccord,SEA,G,all,47,161593.0,129.84,136.0,2809.0,103.52,165.0,367.02,334.0,1492.77,1309.0,41.42,0.0,818.37,744.0,584.83,674.0,124.69,1571.0,347.0,137.0,44.41,41.73,43.69,49.0,47.0,40.0,754.0,4.0,2.0
8478916,2025,Joey Daccord,SEA,G,5on5,47,135938.0,93.84,94.0,2284.0,80.02,130.0,307.09,279.0,1202.15,1061.0,32.73,0.0,659.71,601.0,483.63,560.0,90.79,1308.0,270.0,88.0,37.06,32.73,24.05,46.0,33.0,15.0,618.0,4.0,2.0
8478916,2025,Joey Daccord,SEA,G,4on5,47,9701.0,25.09,34.0,338.0,16.45,20.0,39.53,41.0,185.33,163.0,0.36,0.0,106.86,87.0,53.06,65.0,23.88,168.0,43.0,36.0,3.93,4.82,16.35,2.0,10.0,22.0,91.0,0.0,0.0
8478916,2025,Joey Daccord,SEA,G,5on4,47,11965.0,2.76,5.0,46.0,1.45,3.0,4.66,2.0,32.15,28.0,6.27,0.0,9.79,8.0,22.35,24.0,2.63,32.0,6.0,4.0,0.95,0.79,1.02,0.0,3.0,2.0,4.0,0.0,0.0
8479406,2025,Filip Gustavsson,MIN,G,other,50,3922.0,7.06,9.0,95.0,4.07,6.0,10.93,12.0,54.47,54.0,2.53,0.0,30.42,24.0,18.59,22.0,6.17,45.0,20.0,8.0,1.8,2.37,2.89,3.0,4.0,2.0,22.0,0.0,0.0
8479406,2025,Filip Gustavsson,MIN,G,all,50,178075.0,134.38,133.0,2940.0,108.1,160.0,375.1,299.0,1547.97,1378.0,54.23,2.0,848.83,722.0,611.43,811.0,127.6,1651.0,360.0,119.0,47.91,46.14,40.33,47.0,51.0,35.0,810.0,0.0,0.0
8479406,2025,Filip Gustavsson,MIN,G,5on5,50,146674.0,98.81,94.0,2435.0,83.54,124.0,315.86,244.0,1254.83,1094.0,41.76,1.0,687.12,588.0,503.36,677.0,94.76,1360.0,294.0,77.0,39.63,37.94,21.24,39.0,39.0,16.0,704.0,0.0,0.0
8479406,2025,Filip Gustavsson,MIN,G,4on5,50,11291.0,25.35,27.0,349.0,18.57,29.0,42.24,38.0,200.43,188.0,0.84,0.0,118.09,101.0,63.08,78.0,23.56,205.0,37.0,32.0,5.39,4.48,15.47,4.0,7.0,16.0,75.0,0.0,0.0
8479406,2025,Filip Gustavsson,MIN,G,5on4,50,16188.0,2.91,2.0,56.0,1.77,1.0,5.74,5.0,35.88,39.0,8.88,1.0,12.09,9.0,25.28,32.0,2.88,39.0,8.0,2.0,0.99,1.21,0.72,1.0,0.0,1.0,7.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,other,25,2121.0,5.22,4.0,53.0,2.47,7.0,6.53,3.0,32.66,31.0,1.03,0.0,18.84,15.0,9.68,15.0,3.83,27.0,10.0,7.0,0.97,1.22,3.03,0.0,1.0,3.0,9.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,all,25,85080.0,66.61,73.0,1413.0,53.28,87.0,186.24,117.0,767.29,671.0,22.58,0.0,419.47,390.0,299.48,384.0,63.11,803.0,187.0,61.0,22.71,23.4,20.51,25.0,31.0,17.0,362.0,4.0,2.0
8471734,2025,Jonathan Quick,NYR,G,5on5,25,71138.0,49.33,57.0,1157.0,39.74,60.0,154.25,97.0,612.49,527.0,18.02,0.0,331.43,314.0,244.78,312.0,47.8,646.0,151.0,43.0,18.63,19.05,11.65,22.0,26.0,9.0,317.0,4.0,2.0
8471734,2025,Jonathan Quick,NYR,G,4on5,25,6112.0,11.03,11.0,178.0,10.36,19.0,23.22,16.0,106.86,97.0,0.38,0.0,64.12,59.0,33.53,41.0,10.49,113.0,23.0,10.0,2.62,2.8,5.61,2.0,4.0,5.0,32.0,0.0,0.0
8471734,2025,Jonathan Quick,NYR,G,5on4,25,5709.0,1.02,1.0,25.0,0.71,1.0,2.23,1.0,15.28,16.0,3.14,0.0,5.08,2.0,11.49,16.0,0.99,17.0,3.0,1.0,0.48,0.33,0.21,1.0,0.0,0.0,4.0,0.0,0.0
8480947,2025,Kevin Lankinen,VAN,G,other,47,2916.0,9.28,10.0,114.0,5.47,12.0,15.11,11.0,70.69,63.0,1.02,0.0,35.84,32.0,23.6,27.0,8.04,55.0,25.0,12.0,2.14,3.3,3.83,3.0,3.0,4.0,22.0,0.0,0.0
8480947,2025,Kevin Lankinen,VAN,G,all,47,155541.0,140.67,160.0,2572.0,101.2,162.0,341.34,241.0,1437.75,1285.0,41.69,0.0,759.31,685.0,546.87,689.0,133.0,1407.0,392.0,138.0,44.01,50.93,45.73,69.0,52.0,39.0,635.0,4.0,2.0
8480947,2025,Kevin Lankinen,VAN,G,5on5,47,131388.0,102.44,113.0,2137.0,79.35,127.0,287.28,204.0,1169.46,1031.0,33.24,0.0,621.49,563.0,454.87,577.0,97.91,1181.0,315.0,88.0,36.75,41.46,24.23,57.0,41.0,15.0,553.0,4.0,2.0
8480947,2025,Kevin Lankinen,VAN,G,4on5,47,10143.0,26.07,34.0,272.0,14.7,20.0,33.61,22.0,165.64,156.0,1.04,0.0,90.98,83.0,47.4,59.0,24.25,141.0,42.0,35.0,4.23,4.97,16.87,7.0,7.0,20.0,54.0,0.0,0.0
8480947,2025,Kevin Lankinen,VAN,G,5on4,47,11094.0,2.36,1.0,42.0,1.43,1.0,4.44,3.0,27.53,29.0,6.35,0.0,8.98,6.0,18.85,26.0,2.33,26.0,8.0,3.0,0.71,0.85,0.8,1.0,0.0,0.0,5.0,0.0,0.0
8475717,2025,Calvin Pickard,EDM,G,other,16,1288.0,1.95,1.0,36.0,1.25,3.0,3.64,4.0,16.0,12.0,0.67,0.0,10.14,10.0,4.37,4.0,1.88,18.0,2.0,2.0,0.64,0.33,0.98,0.0,0.0,1.0,14.0,0.0,0.0
8475717,2025,Calvin Pickard,EDM,G,all,16,51848.0,49.46,53.0,822.0,31.53,47.0,105.42,72.0,451.71,410.0,14.63,1.0,239.25,221.0,171.25,217.0,45.74,424.0,136.0,52.0,13.47,17.03,18.96,17.0,19.0,17.0,210.0,0.0,0.0
8475717,2025,Calvin Pickard,EDM,G,5on5,16,43417.0,33.26,40.0,658.0,23.94,35.0,87.22,61.0,359.57,326.0,11.11,1.0,193.3,175.0,142.4,180.0,31.67,362.0,98.0,32.0,11.48,12.25,9.54,15.0,13.0,12.0,166.0,0.0,0.0
8475717,2025,Calvin Pickard,EDM,G,4on5,16,3528.0,12.75,8.0,110.0,5.61,9.0,12.8,6.0,63.56,57.0,0.36,0.0,31.96,32.0,16.65,26.0,10.67,36.0,29.0,17.0,1.15,3.44,8.16,2.0,3.0,3.0,28.0,0.0,0.0
8475717,2025,Calvin Pickard,EDM,G,5on4,16,3615.0,1.15,2.0,15.0,0.55,0.0,1.33,1.0,10.16,12.0,2.36,0.0,2.94,4.0,6.76,6.0,1.15,7.0,5.0,1.0,0.15,0.71,0.29,0.0,1.0,1.0,2.0,0.0,0.0
